,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
52,0.00111,https://api.spotify.com/v1/audio-analysis/3d0VZU6Mf2hdZRHA4zry8S,0.603,174307,0.662,3d0VZU6Mf2hdZRHA4zry8S,0.000137,11,0.343,-5.773,0,0.0313,96.956,4,https://api.spotify.com/v1/tracks/3d0VZU6Mf2hdZRHA4zry8S,audio_features,spotify:track:3d0VZU6Mf2hdZRHA4zry8S,0.518
53,0.437,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,0.665,205280,0.424,7dZ1Odmx9jWIweQSatnRqo,0.0,0,0.107,-7.838,1,0.0444,129.911,4,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,audio_features,spotify:track:7dZ1Odmx9jWIweQSatnRqo,0.134
54,0.151,https://api.spotify.com/v1/audio-analysis/6f4bfa6T9lZPM4s1lmIQSF,0.477,212176,0.715,6f4bfa6T9lZPM4s1lmIQSF,0.0,4,0.157,-4.402,1,0.0567,169.019,3,https://api.spotify.com/v1/tracks/6f4bfa6T9lZPM4s1lmIQSF,audio_features,spotify:track:6f4bfa6T9lZPM4s1lmIQSF,0.376
55,0.229,https://api.spotify.com/v1/audio-analysis/07A4mFpXnuUrcRIc1S8ilz,0.413,198227,0.697,07A4mFpXnuUrcRIc1S8ilz,0.0,11,0.256,-5.823,0,0.188,150.047,3,https://api.spotify.com/v1/tracks/07A4mFpXnuUrcRIc1S8ilz,audio_features,spotify:track:07A4mFpXnuUrcRIc1S8ilz,0.332
56,0.355,https://api.spotify.com/v1/audio-analysis/4IiHCtnfw8tZasAeocWqVe,0.613,300973,0.616,4IiHCtnfw8tZasAeocWqVe,0.0,0,0.099,-6.33,1,0.39,78.996,4,https://api.spotify.com/v1/tracks/4IiHCtnfw8tZasAeocWqVe,audio_features,spotify:track:4IiHCtnfw8tZasAeocWqVe,0.102
57,0.00842,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,0.796,173987,0.61,1zi7xx7UVEFkmKfv06H8x0,0.00286,1,0.351,-5.857,1,0.0516,103.99,4,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.391
58,0.556,https://api.spotify.com/v1/audio-analysis/278kSqsZIiYp8p3QjYAqa8,0.826,236216,0.449,278kSqsZIiYp8p3QjYAqa8,1.85e-05,5,0.273,-8.33,0,0.0674,128.028,4,https://api.spotify.com/v1/tracks/278kSqsZIiYp8p3QjYAqa8,audio_features,spotify:track:278kSqsZIiYp8p3QjYAqa8,0.337
59,0.0389,https://api.spotify.com/v1/audio-analysis/0B0tYbVp7pDQAqKDhgMeaL,0.587,281827,0.63,0B0tYbVp7pDQAqKDhgMeaL,0.0,2,0.35,-6.054,1,0.0311,76.97,4,https://api.spotify.com/v1/tracks/0B0tYbVp7pDQAqKDhgMeaL,audio_features,spotify:track:0B0tYbVp7pDQAqKDhgMeaL,0.433
60,0.0392,https://api.spotify.com/v1/audio-analysis/6ObpR8ek44tvWefQRcSo8K,0.662,250080,0.705,6ObpR8ek44tvWefQRcSo8K,2.38e-06,1,0.105,-6.56,0,0.0399,159.996,4,https://api.spotify.com/v1/tracks/6ObpR8ek44tvWefQRcSo8K,audio_features,spotify:track:6ObpR8ek44tvWefQRcSo8K,0.865
61,0.0209,https://api.spotify.com/v1/audio-analysis/2mrZYZGmPFV3QOyYPZ1zsn,0.552,198187,0.733,2mrZYZGmPFV3QOyYPZ1zsn,0.0,3,0.0858,-6.898,0,0.0933,143.56,4,https://api.spotify.com/v1/tracks/2mrZYZGmPFV3QOyYPZ1zsn,audio_features,spotify:track:2mrZYZGmPFV3QOyYPZ1zsn,0.643
62,0.196,https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP,0.578,261240,0.574,0kN8xEmgMW9mh7UmDYHlJP,0.0,2,0.083,-6.209,1,0.0454,174.152,4,https://api.spotify.com/v1/tracks/0kN8xEmgMW9mh7UmDYHlJP,audio_features,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,0.301
63,0.0145,https://api.spotify.com/v1/audio-analysis/1I6pKIyaBp4OebTGLJpCCC,0.853,210053,0.871,1I6pKIyaBp4OebTGLJpCCC,6.84e-05,8,0.198,-3.715,1,0.0851,124.021,4,https://api.spotify.com/v1/tracks/1I6pKIyaBp4OebTGLJpCCC,audio_features,spotify:track:1I6pKIyaBp4OebTGLJpCCC,0.863
64,0.0208,https://api.spotify.com/v1/audio-analysis/0mBKv9DkYfQHjdMcw2jdyI,0.571,186973,0.539,0mBKv9DkYfQHjdMcw2jdyI,0.0,5,0.125,-4.446,0,0.116,202.103,4,https://api.spotify.com/v1/tracks/0mBKv9DkYfQHjdMcw2jdyI,audio_features,spotify:track:0mBKv9DkYfQHjdMcw2jdyI,0.727
65,0.119,https://api.spotify.com/v1/audio-analysis/7kXmJwrZGIhDaLT9sNo3ut,0.632,290493,0.92,7kXmJwrZGIhDaLT9sNo3ut,0.508,2,0.114,-4.976,1,0.0531,127.001,4,https://api.spotify.com/v1/tracks/7kXmJwrZGIhDaLT9sNo3ut,audio_features,spotify:track:7kXmJwrZGIhDaLT9sNo3ut,0.363
